participant_id,trial_number,trial_id,domain,probability,gain,loss,certain_amount,certain_offset,is_dominance_check,choice,age_group,education,quant_background
P018,4,7,gain,0.5,100,0,40.0,-10.0,False,gamble,35-44,undergraduate,no
P024,13,8,gain,0.5,100,0,50.0,0.0,False,certain,45+,undergraduate,no
P059,30,12,gain,0.75,100,0,85.0,10.0,False,gamble,25-34,postgraduate,no
P004,30,3,gain,0.1,100,0,20.0,10.0,False,certain,18-24,undergraduate,no
P040,5,10,gain,0.75,100,0,65.0,-10.0,False,gamble,25-34,undergraduate,yes
P024,22,13,gain,0.9,100,0,80.0,-10.0,False,gamble,45+,undergraduate,no
P034,11,25,loss,0.5,0,100,-60.0,10.0,False,certain,25-34,undergraduate,no
P050,29,1,gain,0.1,100,0,0.0,-10.0,False,gamble,45+,undergraduate,yes
P019,1,3,gain,0.1,100,0,20.0,10.0,False,gamble,18-24,other,no
P050,8,20,loss,0.25,0,100,-15.0,-10.0,False,certain,45+,undergraduate,yes
P020,14,10,gain,0.75,100,0,65.0,-10.0,False,certain,18-24,undergraduate,no
P024,32,10,gain,0.75,100,0,65.0,-10.0,False,gamble,45+,undergraduate,no
P044,23,15,gain,0.9,100,0,100.0,10.0,False,certain,45+,undergraduate,no
P039,14,25,loss,0.5,0,100,-60.0,10.0,False,gamble,25-34,undergraduate,no
P060,21,1,gain,0.1,100,0,0.0,-10.0,False,gamble,25-34,postgraduate,no
P033,7,4,gain,0.25,100,0,15.0,-10.0,False,certain,45+,postgraduate,no
P055,25,4,gain,0.25,100,0,15.0,-10.0,False,gamble,18-24,undergraduate,no
P026,3,13,gain,0.9,100,0,80.0,-10.0,False,certain,18-24,undergraduate,yes
P027,13,14,gain,0.9,100,0,90.0,0.0,False,certain,18-24,undergraduate,no
P048,14,16,gain,0.5,100,0,120.0,,True,certain,18-24,other,yes
P052,13,25,loss,0.5,0,100,-60.0,10.0,False,gamble,45+,undergraduate,yes
P059,27,17,loss,0.1,0,100,0.0,-10.0,False,certain,25-34,postgraduate,no
P060,16,15,gain,0.9,100,0,100.0,10.0,False,certain,25-34,postgraduate,no
P053,5,21,loss,0.25,0,100,-25.0,0.0,False,gamble,18-24,undergraduate,no
P009,4,22,loss,0.25,0,100,-35.0,10.0,False,gamble,18-24,postgraduate,yes
P009,27,10,gain,0.75,100,0,65.0,-10.0,False,certain,18-24,postgraduate,yes
P020,27,25,loss,0.5,0,100,-60.0,10.0,False,certain,18-24,undergraduate,no
P051,15,26,loss,0.75,0,100,-65.0,-10.0,False,certain,25-34,undergraduate,yes
P058,1,8,gain,0.5,100,0,50.0,0.0,False,gamble,25-34,undergraduate,no
P015,27,31,loss,0.9,0,100,-100.0,10.0,False,certain,18-24,undergraduate,no
P015,8,28,loss,0.75,0,100,-85.0,10.0,False,gamble,18-24,undergraduate,no
P011,1,12,gain,0.75,100,0,85.0,10.0,False,certain,18-24,undergraduate,no
P014,19,28,loss,0.75,0,100,-85.0,10.0,False,gamble,18-24,postgraduate,no
P059,10,18,loss,0.1,0,100,-10.0,0.0,False,gamble,25-34,postgraduate,no
P010,12,18,loss,0.1,0,100,-10.0,0.0,False,certain,25-34,undergraduate,yes
P014,21,22,loss,0.25,0,100,-35.0,10.0,False,gamble,18-24,postgraduate,no
P014,23,7,gain,0.5,100,0,40.0,-10.0,False,gamble,18-24,postgraduate,no
P011,6,21,loss,0.25,0,100,-25.0,0.0,False,gamble,18-24,undergraduate,no
P013,20,6,gain,0.25,100,0,35.0,10.0,False,certain,18-24,postgraduate,yes
P041,10,19,loss,0.1,0,100,-20.0,10.0,False,gamble,18-24,undergraduate,no
P018,21,1,gain,0.1,100,0,0.0,-10.0,False,gamble,35-44,undergraduate,no
P051,27,13,gain,0.9,100,0,80.0,-10.0,False,gamble,25-34,undergraduate,yes
P010,5,27,loss,0.75,0,100,-75.0,0.0,False,certain,25-34,undergraduate,yes
P009,23,30,loss,0.9,0,100,-90.0,0.0,False,certain,18-24,postgraduate,yes
P021,16,32,loss,0.5,0,100,0.0,,True,certain,35-44,undergraduate,yes
P053,29,2,gain,0.1,100,0,10.0,0.0,False,gamble,18-24,undergraduate,no
P023,29,5,gain,0.25,100,0,25.0,0.0,False,gamble,18-24,postgraduate,yes
P018,10,14,gain,0.9,100,0,90.0,0.0,False,certain,35-44,undergraduate,no
P003,31,31,loss,0.9,0,100,-100.0,10.0,False,gamble,18-24,other,yes
P060,2,8,gain,0.5,100,0,50.0,0.0,False,gamble,25-34,postgraduate,no
P040,8,15,gain,0.9,100,0,100.0,10.0,False,gamble,25-34,undergraduate,yes
P008,22,13,gain,0.9,100,0,80.0,-10.0,False,gamble,18-24,postgraduate,no
P030,18,8,gain,0.5,100,0,50.0,0.0,False,gamble,35-44,undergraduate,no
P038,8,19,loss,0.1,0,100,-20.0,10.0,False,gamble,18-24,postgraduate,no
P048,23,19,loss,0.1,0,100,-20.0,10.0,False,gamble,18-24,other,yes
P043,13,22,loss,0.25,0,100,-35.0,10.0,False,certain,35-44,undergraduate,yes
P025,8,31,loss,0.9,0,100,-100.0,10.0,False,certain,35-44,undergraduate,yes
P014,11,18,loss,0.1,0,100,-10.0,0.0,False,gamble,18-24,postgraduate,no
P049,30,16,gain,0.5,100,0,120.0,,True,certain,18-24,undergraduate,no
P005,22,8,gain,0.5,100,0,50.0,0.0,False,certain,25-34,postgraduate,no
P008,3,5,gain,0.25,100,0,25.0,0.0,False,gamble,18-24,postgraduate,no
P028,2,29,loss,0.9,0,100,-80.0,-10.0,False,certain,18-24,postgraduate,no
P031,8,19,loss,0.1,0,100,-20.0,10.0,False,gamble,18-24,undergraduate,no
P035,31,22,loss,0.25,0,100,-35.0,10.0,False,gamble,18-24,postgraduate,yes
P039,30,13,gain,0.9,100,0,80.0,-10.0,False,certain,25-34,undergraduate,no
P051,22,2,gain,0.1,100,0,10.0,0.0,False,certain,25-34,undergraduate,yes
P022,28,16,gain,0.5,100,0,120.0,,True,certain,18-24,undergraduate,no
P047,26,1,gain,0.1,100,0,0.0,-10.0,False,certain,18-24,undergraduate,no
P060,28,11,gain,0.75,100,0,75.0,0.0,False,certain,25-34,postgraduate,no
P019,26,25,loss,0.5,0,100,-60.0,10.0,False,gamble,18-24,other,no
P041,12,1,gain,0.1,100,0,0.0,-10.0,False,certain,18-24,undergraduate,no
P034,3,26,loss,0.75,0,100,-65.0,-10.0,False,certain,25-34,undergraduate,no
P035,9,7,gain,0.5,100,0,40.0,-10.0,False,gamble,18-24,postgraduate,yes
P026,18,22,loss,0.25,0,100,-35.0,10.0,False,gamble,18-24,undergraduate,yes
P007,29,18,loss,0.1,0,100,-10.0,0.0,False,certain,25-34,undergraduate,yes
P007,22,21,loss,0.25,0,100,-25.0,0.0,False,certain,25-34,undergraduate,yes
P057,8,31,loss,0.9,0,100,-100.0,10.0,False,gamble,18-24,postgraduate,no
P013,11,25,loss,0.5,0,100,-60.0,10.0,False,gamble,18-24,postgraduate,yes
P052,15,12,gain,0.75,100,0,85.0,10.0,False,gamble,45+,undergraduate,yes
P012,16,20,loss,0.25,0,100,-15.0,-10.0,False,certain,18-24,other,no
P029,29,9,gain,0.5,100,0,60.0,10.0,False,gamble,18-24,postgraduate,yes
P001,13,19,loss,0.1,0,100,-20.0,10.0,False,gamble,18-24,undergraduate,no
P056,29,26,loss,0.75,0,100,-65.0,-10.0,False,certain,18-24,undergraduate,yes
P043,24,25,loss,0.5,0,100,-60.0,10.0,False,certain,35-44,undergraduate,yes
P039,7,28,loss,0.75,0,100,-85.0,10.0,False,gamble,25-34,undergraduate,no
P008,11,23,loss,0.5,0,100,-40.0,-10.0,False,certain,18-24,postgraduate,no
P022,24,30,loss,0.9,0,100,-90.0,0.0,False,gamble,18-24,undergraduate,no
P046,5,21,loss,0.25,0,100,-25.0,0.0,False,gamble,25-34,postgraduate,yes
P034,29,8,gain,0.5,100,0,50.0,0.0,False,gamble,25-34,undergraduate,no
P057,26,30,loss,0.9,0,100,-90.0,0.0,False,certain,18-24,postgraduate,no
P052,1,11,gain,0.75,100,0,75.0,0.0,False,gamble,45+,undergraduate,yes
P054,26,16,gain,0.5,100,0,120.0,,True,gamble,35-44,postgraduate,no
P042,10,23,loss,0.5,0,100,-40.0,-10.0,False,certain,35-44,undergraduate,yes
P002,32,28,loss,0.75,0,100,-85.0,10.0,False,certain,18-24,postgraduate,no
P023,31,13,gain,0.9,100,0,80.0,-10.0,False,gamble,18-24,postgraduate,yes
P032,32,20,loss,0.25,0,100,-15.0,-10.0,False,certain,18-24,postgraduate,yes
P031,5,27,loss,0.75,0,100,-75.0,0.0,False,certain,18-24,undergraduate,no
P019,32,9,gain,0.5,100,0,60.0,10.0,False,certain,18-24,other,no
P001,14,11,gain,0.75,100,0,75.0,0.0,False,certain,18-24,undergraduate,no
P027,8,32,loss,0.5,0,100,0.0,,True,certain,18-24,undergraduate,no
P001,18,25,loss,0.5,0,100,-60.0,10.0,False,gamble,18-24,undergraduate,no
P024,29,26,loss,0.75,0,100,-65.0,-10.0,False,certain,45+,undergraduate,no
P048,10,29,loss,0.9,0,100,-80.0,-10.0,False,certain,18-24,other,yes
P011,29,16,gain,0.5,100,0,120.0,,True,certain,18-24,undergraduate,no
P007,16,15,gain,0.9,100,0,100.0,10.0,False,gamble,25-34,undergraduate,yes
P035,27,29,loss,0.9,0,100,-80.0,-10.0,False,certain,18-24,postgraduate,yes
P042,20,17,loss,0.1,0,100,0.0,-10.0,False,certain,35-44,undergraduate,yes
P011,22,13,gain,0.9,100,0,80.0,-10.0,False,gamble,18-24,undergraduate,no
P044,29,12,gain,0.75,100,0,85.0,10.0,False,certain,45+,undergraduate,no
P047,24,31,loss,0.9,0,100,-100.0,10.0,False,gamble,18-24,undergraduate,no
P055,13,25,loss,0.5,0,100,-60.0,10.0,False,gamble,18-24,undergraduate,no
P056,20,16,gain,0.5,100,0,120.0,,True,certain,18-24,undergraduate,yes
P018,8,29,loss,0.9,0,100,-80.0,-10.0,False,certain,35-44,undergraduate,no
P019,23,6,gain,0.25,100,0,35.0,10.0,False,certain,18-24,other,no
P054,22,21,loss,0.25,0,100,-25.0,0.0,False,gamble,35-44,postgraduate,no
P002,1,19,loss,0.1,0,100,-20.0,10.0,False,certain,18-24,postgraduate,no
P012,21,17,loss,0.1,0,100,0.0,-10.0,False,certain,18-24,other,no
P021,18,14,gain,0.9,100,0,90.0,0.0,False,gamble,35-44,undergraduate,yes
P053,31,13,gain,0.9,100,0,80.0,-10.0,False,gamble,18-24,undergraduate,no
P006,13,18,loss,0.1,0,100,-10.0,0.0,False,certain,25-34,undergraduate,no
P034,31,24,loss,0.5,0,100,-50.0,0.0,False,certain,25-34,undergraduate,no
P056,32,11,gain,0.75,100,0,75.0,0.0,False,gamble,18-24,undergraduate,yes
P013,25,15,gain,0.9,100,0,100.0,10.0,False,certain,18-24,postgraduate,yes
P033,27,15,gain,0.9,100,0,100.0,10.0,False,gamble,45+,postgraduate,no
P058,21,6,gain,0.25,100,0,35.0,10.0,False,certain,25-34,undergraduate,no
P007,9,13,gain,0.9,100,0,80.0,-10.0,False,gamble,25-34,undergraduate,yes
P042,5,10,gain,0.75,100,0,65.0,-10.0,False,certain,35-44,undergraduate,yes
P027,29,17,loss,0.1,0,100,0.0,-10.0,False,certain,18-24,undergraduate,no
P051,8,17,loss,0.1,0,100,0.0,-10.0,False,certain,25-34,undergraduate,yes
P057,16,4,gain,0.25,100,0,15.0,-10.0,False,gamble,18-24,postgraduate,no
P048,31,7,gain,0.5,100,0,40.0,-10.0,False,gamble,18-24,other,yes
P037,14,18,loss,0.1,0,100,-10.0,0.0,False,certain,25-34,undergraduate,no
P056,23,18,loss,0.1,0,100,-10.0,0.0,False,gamble,18-24,undergraduate,yes
P057,31,8,gain,0.5,100,0,50.0,0.0,False,gamble,18-24,postgraduate,no
P043,18,31,loss,0.9,0,100,-100.0,10.0,False,gamble,35-44,undergraduate,yes
P060,13,30,loss,0.9,0,100,-90.0,0.0,False,gamble,25-34,postgraduate,no
P016,10,17,loss,0.1,0,100,0.0,-10.0,False,certain,18-24,undergraduate,no
P057,28,6,gain,0.25,100,0,35.0,10.0,False,gamble,18-24,postgraduate,no
P007,21,29,loss,0.9,0,100,-80.0,-10.0,False,certain,25-34,undergraduate,yes
P005,6,5,gain,0.25,100,0,25.0,0.0,False,certain,25-34,postgraduate,no
P002,29,8,gain,0.5,100,0,50.0,0.0,False,gamble,18-24,postgraduate,no
P022,19,20,loss,0.25,0,100,-15.0,-10.0,False,gamble,18-24,undergraduate,no
P001,27,3,gain,0.1,100,0,20.0,10.0,False,certain,18-24,undergraduate,no
P004,5,5,gain,0.25,100,0,25.0,0.0,False,certain,18-24,undergraduate,no
P049,20,8,gain,0.5,100,0,50.0,0.0,False,certain,18-24,undergraduate,no
P051,13,22,loss,0.25,0,100,-35.0,10.0,False,gamble,25-34,undergraduate,yes
P031,15,31,loss,0.9,0,100,-100.0,10.0,False,gamble,18-24,undergraduate,no
P025,9,11,gain,0.75,100,0,75.0,0.0,False,certain,35-44,undergraduate,yes
P025,21,21,loss,0.25,0,100,-25.0,0.0,False,gamble,35-44,undergraduate,yes
P017,9,9,gain,0.5,100,0,60.0,10.0,False,gamble,25-34,undergraduate,yes
P010,22,5,gain,0.25,100,0,25.0,0.0,False,certain,25-34,undergraduate,yes
P025,28,13,gain,0.9,100,0,80.0,-10.0,False,certain,35-44,undergraduate,yes
P026,29,10,gain,0.75,100,0,65.0,-10.0,False,certain,18-24,undergraduate,yes
P051,29,6,gain,0.25,100,0,35.0,10.0,False,gamble,25-34,undergraduate,yes
P040,29,17,loss,0.1,0,100,0.0,-10.0,False,certain,25-34,undergraduate,yes
P018,1,17,loss,0.1,0,100,0.0,-10.0,False,certain,35-44,undergraduate,no
P030,12,6,gain,0.25,100,0,35.0,10.0,False,gamble,35-44,undergraduate,no
P048,2,24,loss,0.5,0,100,-50.0,0.0,False,certain,18-24,other,yes
P014,26,9,gain,0.5,100,0,60.0,10.0,False,certain,18-24,postgraduate,no
P021,8,20,loss,0.25,0,100,-15.0,-10.0,False,certain,35-44,undergraduate,yes
P032,12,27,loss,0.75,0,100,-75.0,0.0,False,certain,18-24,postgraduate,yes
P015,29,17,loss,0.1,0,100,0.0,-10.0,False,certain,18-24,undergraduate,no
P033,23,24,loss,0.5,0,100,-50.0,0.0,False,certain,45+,postgraduate,no
P037,21,21,loss,0.25,0,100,-25.0,0.0,False,certain,25-34,undergraduate,no
P016,4,26,loss,0.75,0,100,-65.0,-10.0,False,gamble,18-24,undergraduate,no
P055,24,1,gain,0.1,100,0,0.0,-10.0,False,gamble,18-24,undergraduate,no
P033,3,6,gain,0.25,100,0,35.0,10.0,False,certain,45+,postgraduate,no
P041,2,18,loss,0.1,0,100,-10.0,0.0,False,gamble,18-24,undergraduate,no
P002,21,6,gain,0.25,100,0,35.0,10.0,False,gamble,18-24,postgraduate,no
P008,19,9,gain,0.5,100,0,60.0,10.0,False,gamble,18-24,postgraduate,no
P038,14,6,gain,0.25,100,0,35.0,10.0,False,certain,18-24,postgraduate,no
P002,4,17,loss,0.1,0,100,0.0,-10.0,False,certain,18-24,postgraduate,no
P038,19,27,loss,0.75,0,100,-75.0,0.0,False,certain,18-24,postgraduate,no
P054,8,6,gain,0.25,100,0,35.0,10.0,False,gamble,35-44,postgraduate,no
P024,3,32,loss,0.5,0,100,0.0,,True,certain,45+,undergraduate,no
P004,25,1,gain,0.1,100,0,0.0,-10.0,False,gamble,18-24,undergraduate,no
P059,2,2,gain,0.1,100,0,10.0,0.0,False,certain,25-34,postgraduate,no
P041,20,4,gain,0.25,100,0,15.0,-10.0,False,gamble,18-24,undergraduate,no
P032,28,17,loss,0.1,0,100,0.0,-10.0,False,certain,18-24,postgraduate,yes
P002,13,14,gain,0.9,100,0,90.0,0.0,False,gamble,18-24,postgraduate,no
P042,13,3,gain,0.1,100,0,20.0,10.0,False,certain,35-44,undergraduate,yes
P027,5,6,gain,0.25,100,0,35.0,10.0,False,certain,18-24,undergraduate,no
P003,13,13,gain,0.9,100,0,80.0,-10.0,False,gamble,18-24,other,yes
P055,17,10,gain,0.75,100,0,65.0,-10.0,False,certain,18-24,undergraduate,no
P012,17,2,gain,0.1,100,0,10.0,0.0,False,certain,18-24,other,no
P029,11,19,loss,0.1,0,100,-20.0,10.0,False,gamble,18-24,postgraduate,yes
P039,21,5,gain,0.25,100,0,25.0,0.0,False,certain,25-34,undergraduate,no
P009,12,29,loss,0.9,0,100,-80.0,-10.0,False,certain,18-24,postgraduate,yes
P042,24,21,loss,0.25,0,100,-25.0,0.0,False,certain,35-44,undergraduate,yes
P023,25,22,loss,0.25,0,100,-35.0,10.0,False,gamble,18-24,postgraduate,yes
P014,29,6,gain,0.25,100,0,35.0,10.0,False,gamble,18-24,postgraduate,no
P016,24,2,gain,0.1,100,0,10.0,0.0,False,certain,18-24,undergraduate,no
P048,16,2,gain,0.1,100,0,10.0,0.0,False,certain,18-24,other,yes
P034,2,14,gain,0.9,100,0,90.0,0.0,False,gamble,25-34,undergraduate,no
P033,10,12,gain,0.75,100,0,85.0,10.0,False,certain,45+,postgraduate,no
P054,17,12,gain,0.75,100,0,85.0,10.0,False,certain,35-44,postgraduate,no
P038,1,9,gain,0.5,100,0,60.0,10.0,False,certain,18-24,postgraduate,no
P009,30,1,gain,0.1,100,0,0.0,-10.0,False,gamble,18-24,postgraduate,yes
P010,8,10,gain,0.75,100,0,65.0,-10.0,False,gamble,25-34,undergraduate,yes
P052,9,27,loss,0.75,0,100,-75.0,0.0,False,gamble,45+,undergraduate,yes
P020,18,4,gain,0.25,100,0,15.0,-10.0,False,gamble,18-24,undergraduate,no
P009,22,15,gain,0.9,100,0,100.0,10.0,False,gamble,18-24,postgraduate,yes
P058,22,5,gain,0.25,100,0,25.0,0.0,False,gamble,25-34,undergraduate,no
P051,28,11,gain,0.75,100,0,75.0,0.0,False,gamble,25-34,undergraduate,yes
P016,5,32,loss,0.5,0,100,0.0,,True,certain,18-24,undergraduate,no
P048,17,10,gain,0.75,100,0,65.0,-10.0,False,gamble,18-24,other,yes
P006,23,2,gain,0.1,100,0,10.0,0.0,False,certain,25-34,undergraduate,no
P031,11,18,loss,0.1,0,100,-10.0,0.0,False,certain,18-24,undergraduate,no
P060,3,17,loss,0.1,0,100,0.0,-10.0,False,certain,25-34,postgraduate,no
P022,13,28,loss,0.75,0,100,-85.0,10.0,False,gamble,18-24,undergraduate,no
P056,9,32,loss,0.5,0,100,0.0,,True,certain,18-24,undergraduate,yes
P060,19,27,loss,0.75,0,100,-75.0,0.0,False,gamble,25-34,postgraduate,no
P002,5,2,gain,0.1,100,0,10.0,0.0,False,gamble,18-24,postgraduate,no
P037,29,30,loss,0.9,0,100,-90.0,0.0,False,certain,25-34,undergraduate,no
P001,3,30,loss,0.9,0,100,-90.0,0.0,False,gamble,18-24,undergraduate,no
P024,19,9,gain,0.5,100,0,60.0,10.0,False,certain,45+,undergraduate,no
P016,29,24,loss,0.5,0,100,-50.0,0.0,False,certain,18-24,undergraduate,no
P016,18,1,gain,0.1,100,0,0.0,-10.0,False,certain,18-24,undergraduate,no
P010,21,1,gain,0.1,100,0,0.0,-10.0,False,gamble,25-34,undergraduate,yes
P042,2,9,gain,0.5,100,0,60.0,10.0,False,certain,35-44,undergraduate,yes
P050,17,8,gain,0.5,100,0,50.0,0.0,False,gamble,45+,undergraduate,yes
P045,31,3,gain,0.1,100,0,20.0,10.0,False,certain,25-34,undergraduate,no
P046,6,26,loss,0.75,0,100,-65.0,-10.0,False,gamble,25-34,postgraduate,yes
P005,14,9,gain,0.5,100,0,60.0,10.0,False,certain,25-34,postgraduate,no
P039,32,3,gain,0.1,100,0,20.0,10.0,False,gamble,25-34,undergraduate,no
P028,1,11,gain,0.75,100,0,75.0,0.0,False,certain,18-24,postgraduate,no
P006,24,25,loss,0.5,0,100,-60.0,10.0,False,gamble,25-34,undergraduate,no
P059,21,14,gain,0.9,100,0,90.0,0.0,False,certain,25-34,postgraduate,no
P032,19,22,loss,0.25,0,100,-35.0,10.0,False,gamble,18-24,postgraduate,yes
P029,17,18,loss,0.1,0,100,-10.0,0.0,False,certain,18-24,postgraduate,yes
P054,1,17,loss,0.1,0,100,0.0,-10.0,False,certain,35-44,postgraduate,no
P027,17,15,gain,0.9,100,0,100.0,10.0,False,certain,18-24,undergraduate,no
P016,32,6,gain,0.25,100,0,35.0,10.0,False,certain,18-24,undergraduate,no
P023,28,24,loss,0.5,0,100,-50.0,0.0,False,certain,18-24,postgraduate,yes
P052,4,26,loss,0.75,0,100,-65.0,-10.0,False,certain,45+,undergraduate,yes
P056,12,22,loss,0.25,0,100,-35.0,10.0,False,gamble,18-24,undergraduate,yes
P028,24,9,gain,0.5,100,0,60.0,10.0,False,certain,18-24,postgraduate,no
P004,22,8,gain,0.5,100,0,50.0,0.0,False,gamble,18-24,undergraduate,no
P033,2,30,loss,0.9,0,100,-90.0,0.0,False,gamble,45+,postgraduate,no
P004,18,27,loss,0.75,0,100,-75.0,0.0,False,certain,18-24,undergraduate,no
P018,2,3,gain,0.1,100,0,20.0,10.0,False,certain,35-44,undergraduate,no
P054,15,10,gain,0.75,100,0,65.0,-10.0,False,certain,35-44,postgraduate,no
P056,30,30,loss,0.9,0,100,-90.0,0.0,False,gamble,18-24,undergraduate,yes
P006,6,12,gain,0.75,100,0,85.0,10.0,False,gamble,25-34,undergraduate,no
P006,25,29,loss,0.9,0,100,-80.0,-10.0,False,certain,25-34,undergraduate,no
P054,6,31,loss,0.9,0,100,-100.0,10.0,False,gamble,35-44,postgraduate,no
P044,21,11,gain,0.75,100,0,75.0,0.0,False,certain,45+,undergraduate,no
P009,19,9,gain,0.5,100,0,60.0,10.0,False,gamble,18-24,postgraduate,yes
P032,10,6,gain,0.25,100,0,35.0,10.0,False,gamble,18-24,postgraduate,yes
P023,1,26,loss,0.75,0,100,-65.0,-10.0,False,certain,18-24,postgraduate,yes
P033,1,22,loss,0.25,0,100,-35.0,10.0,False,gamble,45+,postgraduate,no
P050,23,19,loss,0.1,0,100,-20.0,10.0,False,gamble,45+,undergraduate,yes
P049,29,14,gain,0.9,100,0,90.0,0.0,False,gamble,18-24,undergraduate,no
P055,15,2,gain,0.1,100,0,10.0,0.0,False,gamble,18-24,undergraduate,no
P012,32,24,loss,0.5,0,100,-50.0,0.0,False,certain,18-24,other,no
P045,22,23,loss,0.5,0,100,-40.0,-10.0,False,gamble,25-34,undergraduate,no
P018,18,28,loss,0.75,0,100,-85.0,10.0,False,gamble,35-44,undergraduate,no
P027,31,29,loss,0.9,0,100,-80.0,-10.0,False,certain,18-24,undergraduate,no
P033,21,27,loss,0.75,0,100,-75.0,0.0,False,gamble,45+,postgraduate,no
P058,6,11,gain,0.75,100,0,75.0,0.0,False,gamble,25-34,undergraduate,no
P006,17,16,gain,0.5,100,0,120.0,,True,certain,25-34,undergraduate,no
P043,16,10,gain,0.75,100,0,65.0,-10.0,False,gamble,35-44,undergraduate,yes
P012,28,13,gain,0.9,100,0,80.0,-10.0,False,gamble,18-24,other,no
P050,2,22,loss,0.25,0,100,-35.0,10.0,False,certain,45+,undergraduate,yes
P038,12,5,gain,0.25,100,0,25.0,0.0,False,certain,18-24,postgraduate,no
P032,25,5,gain,0.25,100,0,25.0,0.0,False,gamble,18-24,postgraduate,yes
P017,8,22,loss,0.25,0,100,-35.0,10.0,False,gamble,25-34,undergraduate,yes
P026,31,12,gain,0.75,100,0,85.0,10.0,False,gamble,18-24,undergraduate,yes
P016,28,18,loss,0.1,0,100,-10.0,0.0,False,certain,18-24,undergraduate,no
P037,25,16,gain,0.5,100,0,120.0,,True,certain,25-34,undergraduate,no
P052,11,3,gain,0.1,100,0,20.0,10.0,False,certain,45+,undergraduate,yes
P013,30,32,loss,0.5,0,100,0.0,,True,certain,18-24,postgraduate,yes
P052,2,10,gain,0.75,100,0,65.0,-10.0,False,gamble,45+,undergraduate,yes
P020,15,32,loss,0.5,0,100,0.0,,True,certain,18-24,undergraduate,no
P028,9,22,loss,0.25,0,100,-35.0,10.0,False,gamble,18-24,postgraduate,no
P051,6,18,loss,0.1,0,100,-10.0,0.0,False,certain,25-34,undergraduate,yes
P027,27,8,gain,0.5,100,0,50.0,0.0,False,certain,18-24,undergraduate,no
P021,2,17,loss,0.1,0,100,0.0,-10.0,False,certain,35-44,undergraduate,yes
P042,29,14,gain,0.9,100,0,90.0,0.0,False,gamble,35-44,undergraduate,yes
P009,3,21,loss,0.25,0,100,-25.0,0.0,False,gamble,18-24,postgraduate,yes
P027,3,19,loss,0.1,0,100,-20.0,10.0,False,gamble,18-24,undergraduate,no
P021,23,23,loss,0.5,0,100,-40.0,-10.0,False,certain,35-44,undergraduate,yes
P047,27,13,gain,0.9,100,0,80.0,-10.0,False,gamble,18-24,undergraduate,no
P011,18,23,loss,0.5,0,100,-40.0,-10.0,False,certain,18-24,undergraduate,no
P049,27,26,loss,0.75,0,100,-65.0,-10.0,False,certain,18-24,undergraduate,no
P048,25,11,gain,0.75,100,0,75.0,0.0,False,certain,18-24,other,yes
P013,15,30,loss,0.9,0,100,-90.0,0.0,False,certain,18-24,postgraduate,yes
P046,8,27,loss,0.75,0,100,-75.0,0.0,False,gamble,25-34,postgraduate,yes
P019,30,32,loss,0.5,0,100,0.0,,True,certain,18-24,other,no
P053,21,18,loss,0.1,0,100,-10.0,0.0,False,certain,18-24,undergraduate,no
P016,1,8,gain,0.5,100,0,50.0,0.0,False,certain,18-24,undergraduate,no
P046,7,11,gain,0.75,100,0,75.0,0.0,False,gamble,25-34,postgraduate,yes
P036,24,32,loss,0.5,0,100,0.0,,True,certain,18-24,postgraduate,yes
P029,22,1,gain,0.1,100,0,0.0,-10.0,False,gamble,18-24,postgraduate,yes
P053,11,28,loss,0.75,0,100,-85.0,10.0,False,gamble,18-24,undergraduate,no
P054,10,27,loss,0.75,0,100,-75.0,0.0,False,gamble,35-44,postgraduate,no
P032,26,16,gain,0.5,100,0,120.0,,True,certain,18-24,postgraduate,yes
P028,12,31,loss,0.9,0,100,-100.0,10.0,False,gamble,18-24,postgraduate,no
P055,11,20,loss,0.25,0,100,-15.0,-10.0,False,certain,18-24,undergraduate,no
P021,20,24,loss,0.5,0,100,-50.0,0.0,False,certain,35-44,undergraduate,yes
P032,30,13,gain,0.9,100,0,80.0,-10.0,False,gamble,18-24,postgraduate,yes
P025,22,12,gain,0.75,100,0,85.0,10.0,False,certain,35-44,undergraduate,yes
P009,1,31,loss,0.9,0,100,-100.0,10.0,False,gamble,18-24,postgraduate,yes
P031,9,24,loss,0.5,0,100,-50.0,0.0,False,certain,18-24,undergraduate,no
P030,25,29,loss,0.9,0,100,-80.0,-10.0,False,certain,35-44,undergraduate,no
P053,4,29,loss,0.9,0,100,-80.0,-10.0,False,gamble,18-24,undergraduate,no
P040,26,27,loss,0.75,0,100,-75.0,0.0,False,certain,25-34,undergraduate,yes
P053,25,24,loss,0.5,0,100,-50.0,0.0,False,certain,18-24,undergraduate,no
P060,11,13,gain,0.9,100,0,80.0,-10.0,False,certain,25-34,postgraduate,no
